Unit Number,Notes,Model,Serial Number
LGEX 61,ex-KCT NW/SW8m 61,SW8m,731
LGEX 82,"ex-NS 82, ex-SOU 82, nee-KIT 82",SW1500,73635-1
LGEX 13275,Whitcomb 30DM31,30 Tonner,
LGEX 13346,Frame# is now 7511-1,SW8m,731
