Unit Number,Notes,Model,Serial Number
LDCX 203,,SW1200,
LDCX 2006,,SW1200RS,
LDCX 2009,Ex-CN,SW1200RS,A1866
LDCX 2010,"blt as NP 215, ex-BN 1841, BNSF 1615",GP9,20347
LDCX 2011,Ex-NP,GP9,22787
LDCX 2012,Ex-NP,GP9,21099
LDCX 2013,ex-KCT,SW1200,29246
LDCX 2017,Ex-KCS,NW2,5561
LDCX 2018,,CF7,17954
LDCX 2019,"Ex-NS 51, Exx-NS 2943, Exxx-NW 2943, Exxxx-NW 2343, Exxxxx-NKP 343. Sold.",SD9,23158
LDCX 2020,ex RDG 2621,SW1001,73623-21
