Unit Number,Notes,Model,Serial Number
TXIX 208-1,Ex-CN,G8,A612
TXIX 2428,Ex-ATSF,CF7,18922
TXIX 2447,,CF7,8281
TXIX 4802,,CF7,
TXIX 7168,"3/43 USA 7168 to USAF 7168 to TXI Midlothian,TX to Kerr McGee Forest Prods",65Tonner,17745
TXIX 8000,Ex. NYSW 231 (1st),RSD1,69992
TXIX 8656,"USA/USN RSD-1 8656 (ALCO 72129) to United Cement, then to Holnam to TXI",RSD1,72129
