Unit Number,Notes,Model,Serial Number
TRAO,,50-DE-58a-1,
TRAO,,45Tonner,
TRAO,,50-DE-58a-1,
TRAO 11-01,blt 7/49 as CRI&P 543,SW1,7479
TRAO 1101,blt 7/49 as CRI&P  543,SW1,7479
TRAO 1102,blt 4/48 as PRR 5997,SW1,5674
