Unit Number,Notes,Model,Serial Number
BNGX,,35Tonner,
BNGX,Ex-Sidbec-Feruni,45Tonner,28462
BNGX,,35Tonner,
BNGX 103,,GP16,22632
BNGX 1039,ex-SAL 1483,S4,79822
BNGX 1314,Ex-CN,SW1200RS,A1551
BNGX 1370,Ex-WAB,SW8,A278
BNGX 8001,Ex-SP 1407 (NW2); Rblt 12/08,1GS7B,7298
BNGX 8002,Serial # Unknown; Rblt 9/08,1GS7B,7266
BNGX 8003,Serial # Unknown; Rblt 12/08,1GS7B,
BNGX 8050,,SW1200,19537
BNGX 8051,,SW900,
BNGX 8693,Ex-DLW,SW8,14066
BNGX 8898,Ex CR,SW7,
BNGX 9189,Ex-IHB,NW2R,7204
