Unit Number,Notes,Model,Serial Number
FCCX 419,blt 7/49 as LIRR 419,S1,76744
FCCX 1214,f/n 4216-8 SW10,SW1200,18842
FCCX 1214,Farmers Coop,SW10,18842
FCCX 6974,,SD40-2,
