Unit Number,Notes,Model,Serial Number
CEMX 2,,45Tonner,
CEMX 18,SW1200RS,MP15,
CEMX 20,*CMEX 20*,25 Tonner,5868
CEMX 64,Cemex Locomotive,UNKNOWN,
CEMX 81,,ES44AC,59101
CEMX 404,,65Tonner,28521
CEMX 416,ex-CNW,SD60,867147-51
CEMX 417,Ex-MKT,GP38,837058-5
CEMX 419,KLW SE32C-DE,UNKNOWN,18-018
CEMX 651,Ex-FEC 651,GP9,19762
CEMX 1109,,SW1200,27877
CEMX 1714,Knoxville Locomotive Works SE32C. Rebuild from an NS admiral cab SD40-2.,UNKNOWN,
