Unit Number,Notes,Model,Serial Number
CYDX 100,Restored; Atlantic Coast Line,GP7,10217
CYDX 238,,S2,76180
CYDX 239,ex-ON 1202,S2,74481
CYDX 305,Conrad Yelvington Distributors Incorporated,SW1200,23983
CYDX 710,ex-AN,SW9,18869
CYDX 9116,"ex-CO 5029, ex-BO 9116",S2,77798
