Unit Number,Notes,Model,Serial Number
LSLX 906,"SW900m, CUVA/CWRO 1213, LSLX/JTPX 906,  CRGX 616 {7/22}",SW9R,23080
LSLX 1309,,GP9R,A653
LSLX 1354,,GP7,13163
LSLX 1502,,MP15,756119-5
LSLX 1711,ex-FEC 668,GP9R,23130
LSLX 1712,ex-FEC 672,GP9R,23134
LSLX 2002,"Ex-JTPX, Exx-CSXT, Exxx-SBD, Exxxx-L&N",GP38AC,37638
LSLX 2002,"Sold to CLC, to GNRR",GP38-2,37638
LSLX 2214,,NW2,944
