Unit Number,Notes,Model,Serial Number
MMAX 4,,MP15,
MMAX 61,ex-SP nee Calif. Westn.,RS11,83411
MMAX 312,ex GBW,C424,3375-01
MMAX 2664,Ex. SP,SW1500,4608-74
MMAX 3145,,B23-7,
MMAX 3935,DJPX,U23B,40078
MMAX 3937,,U23B,40080
MMAX 5011,ex-D&H,RS11,83690
MMAX 7589,ex-NH,RS11,81783
