Unit Number,Notes,Model,Serial Number
CGRX 3,ex DSSA,RS1,73760
CGRX 103,ex-CO,S2,77149
CGRX 104,"IPC, ex-CO",S2,76782
CGRX 602,Not 100% sure on heritage.,GP7,15858
CGRX 1221,ex-TRRA 1221,SW9,20658
CGRX 1691,"IPC, ex-USAF",80Tonner,31823
CGRX 1750,,GP7L,14988
CGRX 2005,,GP7L,13198
CGRX 2027,"IPC, ex-USAX",SW8,15022
CGRX 2266,,SW1500,
CGRX 2508,blt 3/53 as ATSF F7A 314L,CF7,17937
CGRX 5549,Ex NS 5549,GP38-2,36042
CGRX 6140,ex-CO,GP9,22048
CGRX 9209,"GP7? ex-CMGN, RCO",GP8,18490
