Unit Number,Notes,Model,Serial Number
GGMX 9,,44Tonner,
GGMX 93,Built JULY 1941,23Tonner,13153
GGMX 95,SW900 hood,VO-1000M,70126
GGMX 6350,Ex-SP,F7A,16561
GGMX 6378,Ex-SP,F7A,16559
