Unit Number,Notes,Model,Serial Number
IRLX 401,,SW1200,
IRLX 923,,GP7,12101
IRLX 1006,nee NYC,SW1,6415
IRLX 1011,,GP10,20155
IRLX 1107,,GP7u,18882
IRLX 1109,Sold to NRE,SW8,
IRLX 1314,BNSF 1314,GP7u,18882
IRLX 1501,,SW1500,7343-3
