Unit Number,Notes,Model,Serial Number
SMRX 104,,44Tonner,
SMRX 1026,former Ga 1026,GP7,12001
SMRX 5896,x-C&O 5896,GP7,18075
SMRX 6901,Southeastern Railway Museum,E8A,14173
