Unit Number,Notes,Model,Serial Number
SDIX 53,,SW1200,
SDIX 87,ex-CN 1207 to 1247,SW1200RS,
SDIX 701,SDIY,3GS21B,058-0180
SDIX 702,,3GS21B,058-0181
