Unit Number,Notes,Model,Serial Number
NLAX 1,ex tpw 303,SW1500,33520
NLAX 2,ex TPW 305,SW1500,36164
NLAX 3,Ex-TP&W 306. Sold to CMPA,SW1500,36165
