Unit Number,Notes,Model,Serial Number
FRDX 10012,,S4,81126
FRDX 10013,"Ex LNE, to TLEW, to Ag One, to Emporia Grain, to ADMX, donated.",S2,76174
FRDX 10016,,SW1001,34264
FRDX 10022,To HZGX.,SW1001,75632-2
FRDX 12001,ex UP 1035,NW2,1696
FRDX 12004,"Ex LN, nee NCSL, to MJRX, to MWLX.",SW7,13532
FRDX 12005,,SW9,14909
FRDX 12007,,SW1200,17431
FRDX 12007,Remote Control Unit,SW9,17431
