Unit Number,Notes,Model,Serial Number
WCTX,,40-ton WDT,
WCTX,,MDT,7281
WCTX,,MDT,
WCTX 1,,GP7,
WCTX 382,Ex-Soo,GP7,16480
WCTX 2088,blt 8/52 as ATSF 2748,GP7,16389
WCTX 4165,blt 7/52 as CRIP 1258,GP7,16467
WCTX 4190,blt 11/52 as CRI&P 1281,GP7R,17612
