Unit Number,Notes,Model,Serial Number
ABCX 600,ex Lehigh Portland Cement 5,SW1,18441
ABCX 900,acquired new,SW900,21854
ABCX 1000,new to Alabama By Products,SW1001,37387
ABCX 1500,"blt as SP 2477, UP 1081",SW1500,33137
ABCX 4046,,0-6-0,8380
