Unit Number,Notes,Model,Serial Number
VILX 513,*VLIX*,RS3,
VILX 631,Ex-GMO 631; *VLIX*,GP35,29752
VILX 1310,*VLIX*,UNKNOWN,
VILX 2608,Ex-SOU 2608; *VLIX*,GP30,28578
VILX 7332,*Scrapped*,GP9,
