Unit Number,Notes,Model,Serial Number
NSAX 46,Model: SW1200,SW1200,26213
NSAX 48,,S2,
NSAX 55,,SW1200,31245
NSAX 61,,SW1200RS,A1363
NSAX 206,,SW1200,23474
NSAX 541,,SW9,18964
