Unit Number,Notes,Model,Serial Number
BCK 17,Brooks 04/1912,0-6-0,51122
BCK 18,,0-6-0,51123
BCK 43,,HH660,69239
BCK 44,,S2,73917
BCK 45,Alco S-2,S2,73923
BCK 46,"Sold to OMID, to NYLE, to TIOC, to LAL",S2,73924
BCK 47,Alco S-2,S2,76190
BCK 48,"Alco S-2, Ex-D&H 3002",S2,73358
BCK 49,"Alco S-2, Ex-D&H",S2,74334
BCK 50,Ex-D&H 3005,S2,74330
BCK 51,"Alco S-2, Ex-EL, Exx-Erie",S2,76778
BCK 52,"Ex-EL, Exx-Erie",S4,79530
