Unit Number,Notes,Model,Serial Number
FIMX 52,Ex-PHDX,GP38-3,33075
FIMX 1297,"actually a Phase IV 92 tonner, built 5/62 as Armco Steel B-78 (Butler, PA)",95 Tonner,34439
FIMX 1297,ex-NS,100Tonner,
FIMX 3138,"Ex-CSXT, Exx-SCL",B23-7,42132
FIMX 3999,"Ex-NS, Exx-SOU",B23-7,43119
FIMX 4021,"Ex-NS, Exx-SOU",B23-7,43379
FIMX 4023,"Ex-NS, Exx-SOU",B23-7,43381
