Unit Number,Notes,Model,Serial Number
PHDX 1,,GP38-2,73640-1
PHDX 2,,GP38-2,73640-2
PHDX 3,"Sold to PAL, to EVWR",GP38-2,73640-3
PHDX 4,"Sold to PAL, to EVWR",GP38-2,766036-1
PHDX 5,,GP38,37376
PHDX 9,Sold to FMIX,GP38,
PHDX 50,Sold to FMIX,GP38,33073
PHDX 51,Sold to FMIX,GP38,33074
PHDX 52,Sold to FMIX,GP38,33075
PHDX 53,Sold to FMIX,GP38,37375
PHDX 56,Sold to FMIX,GP38-2,756116-3
PHDX 57,Sold to FMIX,GP38-2,756116-1
PHDX 58,"""Gini"". Sold to FMIX",GP38-2,816026-1
PHDX 63,,GP39-2,806055-1
