Unit Number,Notes,Model,Serial Number
DUPX,ex-E.I. Dupont de Nemours no #,23Tonner,15009
DUPX 25,model JDT-25  nee B&H #D-2,25 Tonner,6175
DUPX 39,,35Tonner,34370
DUPX 50,,25 Tonner,
DUPX 105,,SW1500,35303
DUPX 106,,SW1000,
DUPX 107,Chambers Works DUPX,SW1000,33756
DUPX 108,ex-KCS(L&A),NW2,5561
DUPX 1518,Blt 1951 for ATSF w/same #,S4,78813
