Unit Number,Notes,Model,Serial Number
NORX,,UNKNOWN,
NORX se-1,Republic Locomotive RL-1500,RL1500,0033
NORX MF-13,Ohio Loco Work LG1050,UNKNOWN,
NORX 38,Ex-GLSX,SW1,18783
NORX MF-38,"ex CNW 1270, NORX 3851 Model LG1050",SW1R,18103
NORX 41,,SW1,
NORX 94,,SW8,
NORX 95,,SW1500,33996
NORX 12-51,,SW1200,
NORX 1351,,SW1200,
NORX 1370,"Genset Repowered, #'d MF-13",SW1200,
NORX 3470,,SW600,
NORX 3851,ex-CNW,SW1,18103
NORX 38-70,,SW1,
