Unit Number,Notes,Model,Serial Number
HVRX MW-OO1,,UNKNOWN,
HVRX 100,,2-8-2,59284
HVRX X-618,,2-8-0,
HVRX 1218,ex-USAX 1218,44 Tonner,3366
HVRX 1813,ex-USAX,MRS1,15878
HVRX 4028,ex-USAX,RS-4-TC,61258
HVRX 5926,blt 12/57 as B&M 1726,GP9,23224
HVRX 5926,blt 12/57 as B&M 1726,GP9,23224
