Unit Number,Notes,Model,Serial Number
CTEX 4279,Ex-CNW 4279,GP7,
CTEX 4280,Ex-CNW 4280,GP7,
CTEX 4282,ex-CNW,GP7R,16866
CTEX 4455,Ex. C&NW,GP9,13307
CTEX 4459,"11/1951, 5074-25, xSLSF 597",GP7,13330
CTEX 4463,,GP7R,12921
