Unit Number,Notes,Model,Serial Number
VECX 101,"Ex-LN, Sold to NRE",SW1500,7233-6
VECX 201,Ex-ITC,SW1500,35829
VECX 301,,B39-8E,
VECX 501,,SW1500,
VECX 601,,SW1500,
VECX 2281,,SW1200,
