Unit Number,Notes,Model,Serial Number
WIMX 1,,GP9,22225
WIMX 72,,SW9,17226
WIMX 250,,B23-7,42072
WIMX 360,"ex-DWP/CV 3606, to QT in 10/85, to WW in 10/88, to WIMX in 3/91",RS11,81940
WIMX 2778,Ex LV 502,U23B,40099
WIMX 2779,Former LVRR 503,U23B,40100
WIMX 2785,Ex LV 509,U23B,40106
WIMX 2786,ex-CR/LV,U23B,40107
WIMX 2836,,SD40T-2,72625-14
WIMX 6521,,SD40M-3,38366
WIMX 7815,built as SP 7815 in March 1978,B30-7,41873
