Unit Number,Notes,Model,Serial Number
FOSTER 1,ex-SP 1062,S6,81733
FOSTER S4,"ex CCT 50, ex WP 563",S4,78777
FOSTER S6,ex-SP 1062,S6,81733
FOSTER 1218,"ex SP 1218, ex SP 1051",S6,81301
FOSTER 1636,Ex-ATSF,GP9u,21574
FOSTER 2631,,CF7,6622
FOSTER 3378,,GP9R,20143
FOSTER 5406,"ex RPRX 5406, ex NS 3609, ex CR 5021",RP20BD,44272
