Unit Number,Notes,Model,Serial Number
GOCX 7,ex-USAX 8467 blt 7/44. Rblt to 75t 8/47 by Whit. To WKS 602,65 Tonner,60473
GOCX 8,blt 6/44 as USAX 8446. Rblt to 70-ton by Whitcomb 12/47.,65 Tonner,60452
GOCX 167,"Ex-ACL 685, Ex-SCL 167",SW9,14911
