Unit Number,Notes,Model,Serial Number
NLSC 2691,,GP35,29946
NLSC 3914,,65Tonner,
NLSC 5304,"built 5/42, B&O Chi Trml 216; to RELX RE510, to NLSC 5304 (1997)",SW1,1601
NLSC 5462,blt 10/45 as Great lakes Steel 18,SW1,3184
NLSC 7562,,80Tonner,
NLSC 7562,,80Tonner,
NLSC 7865,Ex-PRR,SW1200,24145
