Unit Number,Notes,Model,Serial Number
DSLX 133,,SW1200,
DSLX 189,,SD18M,
DSLX 1200,,SW1200RS,
DSLX 1801,"ex-UP 407,",SD18M,25365
DSLX 3878,,GP9,25637
DSLX 4605,,GP9R,
