Unit Number,Notes,Model,Serial Number
VAPX 61,Possum Point Power Station,RS1,77473
VAPX 1173,Wheelwright Plant (Scrapped),S3,
VAPX 6050,Yorktown Power Station,80Tonner,34264
VAPX 6069,Wheelwright Power Plant,SL 110,44329
VAPX 6070,Wheelwright Plant (gone),SL 110,44328
VAPX 9762,Yorktown Power Station,SL 110,41125
