Unit Number,Notes,Model,Serial Number
WPSX 1,ex-KGBW,S2M,75666
WPSX 100,,1GS7B,
WPSX 1195,nee SP 4630,SW900,19645
WPSX 1251,,SW7,
WPSX 1402,,SW900,
WPSX 8753,Ex-DH,S2,75551
WPSX 8754,"Ex-DH. Sold to MJRX, to IRTX",S2,72749
WPSX 8758,Ex-NORX,SW1,16704
WPSX 8760,Rebuilt by GE-Cleveland,S2M,
