Unit Number,Notes,Model,Serial Number
ASFX,,44Tonner,
ASFX 4,,65 Tonner,
ASFX 5,ex-USAX GE 45 ton offset cab,45Tonner,
ASFX 6,Blt 1/44; model:65DE17a,65 Tonner,60405
ASFX 8,,65 Tonner,
ASFX 9G9,blt 6/79,SW1001,786279-1
ASFX 9G9,,65Tonner,
ASFX 9G9,,65Tonner,
ASFX 9-G-11,ex-USAX 7018,65Tonner,15269
ASFX 9G11,,65Tonner,15269
