Unit Number,Notes,Model,Serial Number
MRLX 52,,BL2,8163
MRLX 56,,BL2,8616
MRLX 317,ex-AMTK,F40PHR,777107-14
MRLX 327,,F40PH,787245-6
MRLX 333,ex-AMTK,F40PH,796379-2
MRLX 359,,F40PHR,796391-13
MRLX 467,,GP7,17618
MRLX 6304,ex-VIA,FP9A,A639
MRLX 6311,ex-VIA,FP9A,A1201
MRLX 8223,"Adirondack Scenic RR, ex-NYC 8223",RS3,78080
