Unit Number,Notes,Model,Serial Number
KCDX 6,,80Tonner,28477
KCDX 7,"ex-AD&N 7, to GE, reblt, sold to Kodak 10/55, to Cleveland Elect. #14 07/78",95 Tonner,30797
KCDX 8,Bought new 1968,SW1000,34349
KCDX 9,ex-CWI 260,RS1,77849
