Unit Number,Notes,Model,Serial Number
KPCX 45,,45Tonner,
KPCX 63,Blt 3/46 as MTFR 63,S1,74956
KPCX 64,Blt 3/46 as Minnesota Transfer,S1,74957
KPCX 301,,25 Tonner,
