Unit Number,Notes,Model,Serial Number
ICMX 121,,MP15,
ICMX 2308,note this loco has 2 differant  numbers  of 2308 and 1332 (painted over on,SW1200,
ICMX 2308,Ex-TNO,SW9,12869
