Unit Number,Notes,Model,Serial Number
RESX,,25 Tonner,
RESX,,UNKNOWN,
RESX 3,,45Tonner,
RESX 5,no labels or frame numbers,Unknown,
RESX 2507,"03/2953, xATSF 2507, xx313L",CF7,17936
RESX 2535,xATSF *scrapped*,CF7,8303
RESX 2623,xATSF,CF7,5401
