Unit Number,Notes,Model,Serial Number
DRMX 400,ex-Green Mountain 400,RS1,75839
DRMX 673,,UNKNOWN,
DRMX 673,,RS1,75839
DRMX 814,General Dynamics,44Tonner,
DRMX 917,Former AMTK917,AEM7,776073-18
DRMX 1399,"GE Demo 1399, to UP DS1399/903999",44Tonner,28344
DRMX 1513,ex NH&I 1513,RSC2,76815
DRMX 6763,Ex VIA,FPA4,82272
