Unit Number,Notes,Model,Serial Number
ATCX 244,Sold to NLA,SW1,1402
ATCX 442,ex-ATSF,RSD15,83578
ATCX 443,ex-ATSF 843/9843,RSD15,83579
ATCX 3118,It's actually a GP40-3. Photo by Matt Jackson,GP40-2,
ATCX 8304,"EX IC/ICG 1463 , Orig IC SW9 9437",SW14,14360
ATCX 8418,NEE B&OCT 218,SW1,1603
