Unit Number,Notes,Model,Serial Number
SSTX 21,"ex OPE 21, ex SFB 21",S2,70204
SSTX 60,,65 Tonner,60660
SSTX 900,,SW900,20609
SSTX 1545,,SW7,
SSTX 5100,ex-SP 5100,70Tonner,30034
SSTX 9624,,T6,3489-02
SSTX 9851,ex Portland Terminal 47,T6,3489-02
