Unit Number,Notes,Model,Serial Number
ATI 1,RX 500,RD20,
ATI 1,,RX500,
ATI 2,Republic RX 500 AC,UNKNOWN,
ATI 2,RX 500,RD20,
ATI 2,,RX500,
ATI 3,,RX500,
ATI 4,,RX500,
ATI 16,,65Tonner,31547
ATI 17,,65Tonner,31813
ATI 21,,65Tonner,
ATI 22,,65Tonner,
ATI 99,Model: GE 80Tonner,UNKNOWN,31837
