Unit Number,Notes,Model,Serial Number
CMEX 233,,SW1200,
CMEX 419,KLW SE32C-DE,UNKNOWN,18-018
CMEX 661,ex FEC 661,GP9,20002
CMEX 25138,blt 7/65 as CB&Q 9284,SW1200,30536
