Unit Number,Notes,Model,Serial Number
MRAX 52,ex-BAR,BL2,8163
MRAX 56,ex-BAR,BL2,8616
MRAX 100,ex SP 1239/1072,S6,81813
MRAX 102B,Sold to ELS,F7B,15243
MRAX 106,Sold to ELS,F7A,15218
MRAX 900,Ex-SP,S6,80924
MRAX 901,Sold to ELS,F7A,8358
MRAX 1323,Ex-MKT,GP9,25092
MRAX 1501,Ex-GBW. Scrapped.,RS2,77916
