Unit Number,Notes,Model,Serial Number
DDDX 470,ex-BRC,GP7,14392
DDDX 471,,GP10,19901
DDDX 471,ex-BRC,GP7,24739
DDDX 473,Ex-BRC,GP7,15204
DDDX 4162,blt 7/52 as CRI&P GP7 1260,GP7R,16469
