Unit Number,Notes,Model,Serial Number
CRSX 1234,"ex-UP TR5A 1872, to SW10 1234",SW10,15070
CRSX 1932,,GP10,
CRSX 1965,"ex-CB&Q 280, BN 1965",GP9,19619
