Unit Number,Notes,Model,Serial Number
USPX 1,,S3,
USPX 29,ex-USAX 1213,45 Tonner,60229
USPX 36,blt 03/52 as Sloss Sheffield Steel & Iron 36,S8,75523
USPX 54,,SW1500,
USPX 206,"Mislabeled GE 44 Ton on cab, ex-ConAgra",45Tonner,
USPX 1015,,SW8,13514
