Unit Number,Notes,Model,Serial Number
Acme XXX,,UNKNOWN,
ACME 4,,65Tonner,
Acme 8,,SW1,
Acme 11,"Originally Interlake Iron, then Interlake Steel. At HVRM in Indiana",95 Tonner,
Acme 1011,,SW8,
Acme 1012,,SW8,
ACME 15,,65Tonner,
