Unit Number,Notes,Model,Serial Number
MOSX 36,,GP18,26937
MOSX 39,,GP28,28946
MOSX 202,,SD9,20223
MOSX 209,Ex-Western Electric 4,MP15,33017
MOSX 212,,MP15DC,
MOSX 1586,,GP10,
MOSX 3801,,GP38-2,
MOSX 3802,,GP38-2,
MOSX 3803,Unreleased WV Southern 5872,GP38-3,847046-25
MOSX 3804,"actual model is 3GS21B DE, blt 11/10",3GS21B,058-0194
