Unit Number,Notes,Model,Serial Number
INCX 2005,Sold to VAEX,GP38-2,28971
INCX 2006,MPI rebuild GP38M-4. Sold to VAEX,GP38M,28976
INCX 2007,MPI rebuild GP38M-4. Sold to VAEX,GP38M,30276
