Unit Number,Notes,Model,Serial Number
EBBX 2404,ex-B&O,SD20-2,29412
EBBX 8505,"ex-NW 8505, now MRS 3820",C36-7,43247
EBBX 8531,"ex-NS 8531, now MRS 3823",C36-7,43775
EBBX 8538,"ex-NS 8538, now MRS 3829",C36-7,43782
EBBX 8540,"ex-NS 8540, now MRS 3830",C36-7,43784
EBBX 8573,ex-NS,C39-8,
EBBX 8596,,C39-8,
EBBX 8606,,C39-8,
EBBX 8630,NS,C39-8,
EBBX 8646,ex-NS,C39-8,
