Unit Number,Notes,Model,Serial Number
TINX 3,The Whitcomb 3 is 60746  10/47,50-DE-58a-1,60746
TINX 8,Ex-NYC,SW1,6405
TINX 13,ex USA 7882 blt 6-43,65Tonner,17868
TINX 1252,Ex-CNW,SW1,18109
TINX 2572,,23Tonner,
