Unit Number,Notes,Model,Serial Number
KSCX 1003,,44Tonner,
KSCX 1005,"ex SP 1830, ex SP 1552",S4,81130
KSCX 1016,,S4,81984
KSCX 1019,,S4,82003
KSCX 1025,,SW7,
KSCX 1026,,NW2,
KSCX 1029,ex-C&NW 801 reblt at Silvis,SW900,16889
KSCX 1030,Kaiser Steel,U30C,36762
KSCX 1031,Kaiser Steel,U30C,36763
KSCX 1032,,U30C,36764
KSCX 1033,Kaiser Steel,U30C,36765
KSCX 1034,Kaiser Steel,U30C,36766
KSCX 32-003,ex-GTW,NW2R,5164
