Unit Number,Notes,Model,Serial Number
MBTX 1062,,F40PH-3C,
MBTX 1116,,GP40MC,
MBTX 2011,,UNKNOWN,
MBTX 2014,,UNKNOWN,
MBTX 2015,,UNKNOWN,
MBTX 6213,,RDC2,6502
MBTX 9158,ex-RDG,RDC1,7006
