Unit Number,Notes,Model,Serial Number
SRPX 102,Ex GPX.,100Tonner,33839
SRPX 105,"Ex DUPX, to MMAX, to SROX, to SARX (donated to SARM).",RS1,79050
SRPX 1974,"Shirley, ex GMTX, ex LLPX, ex UP, ex EMDX, ex CR, nee PC.",GP38-2,7354-54
SRPX 1975,"Elsa, ex GMTX, ex LLPX, ex UP, ex EMDX, ex CR, nee PC.",GP38-2,7354-64
