Unit Number,Notes,Model,Serial Number
APXX,,GP9,
APXX 41,,2-10-0,
APXX 1118,"Ex CWR 1118, exx CN 1118, nee CN 1018",GMD1,A1438
APXX 1259,Ex-CN,SW1200RS,A1031
APXX 7438,ex-NYC,GP9,A1083
