Unit Number,Notes,Model,Serial Number
BPPX 13,blt as American Cyanamid Co. 13,DS44-660,72830
BPPX 14,blt as American Cyanamid Co. 14,DS44-750,74784
BPPX 16,blt as American Cyanamid Co. 16,T6,3454-01
BPPX 17,blt as American Cyanamid Co. 17,T6,3454-02
BPPX 18,,MP15DC,756127-1
BPPX 19,,MP15DC,796371-1
