Unit Number,Notes,Model,Serial Number
FHPX 63-138,"Blt 1/49 as NPT 38, To Three Rivers Museum 10/02",S2,76581
FHPX 63-146,ex-SB 73,S2,69554
FHPX 63-180,ex-Fairport Painesville and Eastern 103,S2,74798
FHPX 98034001-1,ex-MP,SW1200,31095
FHPX 98034001-2,Fort Howard Paper,SW1200,31216
