Unit Number,Notes,Model,Serial Number
TILX 13,,65Tonner,17868
TILX 13,,UNKNOWN,17868
TILX 13,,44Tonner,17868
TILX 520,"Ex MOC, nee UECX.",65Tonner,33845
TILX 1014,Ex-SOU,SW1,4747
TILX 1252,,SW1,18109
TILX 3512,INVALID ENTRY,UNKNOWN,INVALID ENTRY
