Unit Number,Notes,Model,Serial Number
NSCX 11,,50Tonner,32244
NSCX 12,Built 9/1954,50Tonner,32245
NSCX 55,Ex-MP 1297,SW1200,31245
NSCX 58,,SW1000,
NSCX 59,Ex-Relco 1294 Nee-CN 1250,SW1200RS,A1022
NSCX 8504,Ex-KNRY,SW1001,34448
NSCX 8704,Ex-KNRY,SW1001,34457
